"File Path","Line","Context","Chinese Text","Suggested Key","i18n Key","Replacement"
"src/pages/setting/devise/index.vue","908","text","对垂直流动条有效","对垂直流动条有效","message.text.对垂直流动条有效","$t('message.text.对垂直流动条有效')"
"src/pages/setting/devise/links.vue","5","text","地址","地址","message.text.地址","$t('message.text.地址')"
"src/pages/setting/devise/links.vue","7","text","参数","参数","message.text.参数","$t('message.text.参数')"
"src/pages/setting/devise/links.vue","13","text","例如","例如","message.text.例如","$t('message.text.例如')"
"src/pages/setting/devise/links.vue","16","text","复制","复制","message.text.复制","$t('message.text.复制')"
"src/pages/setting/devise/links.vue","17","button","复制","复制","message.button.复制","$t('message.button.复制')"
"src/pages/setting/devise/links.vue","32","text","商城首页","商城首页","message.text.商城首页","$t('message.text.商城首页')"
"src/pages/setting/devise/links.vue","38","text","商城首页","商城首页","message.text.商城首页","$t('message.text.商城首页')"
"src/pages/setting/devise/links.vue","55","text","复制成功","复制成功","message.text.复制成功","$t('message.text.复制成功')"
"src/pages/setting/devise/links.vue","63","text","复制成功","复制成功","message.text.复制成功","$t('message.text.复制成功')"
"src/pages/setting/devise/links.vue","66","text","复制失败","复制失败","message.text.复制失败","$t('message.text.复制失败')"
"src/pages/setting/devise/links.vue","86","text","滚动条整体样式","滚动条整体样式","message.text.滚动条整体样式","$t('message.text.滚动条整体样式')"
"src/pages/setting/devise/links.vue","87","text","高宽分别对应横竖滚动条的尺寸","高宽分别对应横竖滚动条的尺寸","message.text.高宽分别对应横竖滚动条的尺寸","$t('message.text.高宽分别对应横竖滚动条的尺寸')"
"src/pages/setting/devise/links.vue","91","text","滚动条里面小方块","滚动条里面小方块","message.text.滚动条里面小方块","$t('message.text.滚动条里面小方块')"
"src/pages/setting/devise/links.vue","97","text","滚动条里面轨道","滚动条里面轨道","message.text.滚动条里面轨道","$t('message.text.滚动条里面轨道')"
"src/pages/setting/devise/list.vue","7","button","保存","保存","message.button.保存","$t('message.button.保存')"
"src/pages/setting/devise/list.vue","8","button","重置","重置","message.button.重置","$t('message.button.重置')"
"src/pages/setting/devise/list.vue","21","button","添加页面","添加页面","message.button.添加页面","$t('message.button.添加页面')"
"src/pages/setting/devise/list.vue","32","button","导入模板","导入模板","message.button.导入模板","$t('message.button.导入模板')"
"src/pages/setting/devise/list.vue","42","text","暂无数据","暂无数据","message.text.暂无数据","$t('message.text.暂无数据')"
"src/pages/setting/devise/list.vue","43","text","暂无筛选结果","暂无筛选结果","message.text.暂无筛选结果","$t('message.text.暂无筛选结果')"
"src/pages/setting/devise/list.vue","45","label","页面","页面","message.label.页面","$t('message.label.页面')"
"src/pages/setting/devise/list.vue","50","label","模板名称","模板名称","message.label.模板名称","$t('message.label.模板名称')"
"src/pages/setting/devise/list.vue","55","label","模板类型","模板类型","message.label.模板类型","$t('message.label.模板类型')"
"src/pages/setting/devise/list.vue","57","text","首页","首页","message.text.首页","$t('message.text.首页')"
"src/pages/setting/devise/list.vue","58","text","专题页","专题页","message.text.专题页","$t('message.text.专题页')"
"src/pages/setting/devise/list.vue","61","label","添加时间","添加时间","message.label.添加时间","$t('message.label.添加时间')"
"src/pages/setting/devise/list.vue","66","label","更新时间","更新时间","message.label.更新时间","$t('message.label.更新时间')"
"src/pages/setting/devise/list.vue","71","label","操作","操作","message.label.操作","$t('message.label.操作')"
"src/pages/setting/devise/list.vue","87","text","编辑","编辑","message.text.编辑","$t('message.text.编辑')"
"src/pages/setting/devise/list.vue","89","text","编辑","编辑","message.text.编辑","$t('message.text.编辑')"
"src/pages/setting/devise/list.vue","97","button","删除此模板","删除此模板","message.button.删除此模板","$t('message.button.删除此模板')"
"src/pages/setting/devise/list.vue","97","button","删除","删除","message.button.删除","$t('message.button.删除')"
"src/pages/setting/devise/list.vue","104","button","预览","预览","message.button.预览","$t('message.button.预览')"
"src/pages/setting/devise/list.vue","108","button","设为首页","设为首页","message.button.设为首页","$t('message.button.设为首页')"
"src/pages/setting/devise/list.vue","112","button","导出模版","导出模版","message.button.导出模版","$t('message.button.导出模版')"
"src/pages/setting/devise/list.vue","131","title","开发移动端链接","开发移动端链接","message.title.开发移动端链接","$t('message.title.开发移动端链接')"
"src/pages/setting/devise/list.vue","145","label","开发移动端链接","开发移动端链接","message.label.开发移动端链接","$t('message.label.开发移动端链接')"
"src/pages/setting/devise/list.vue","155","button","提交","提交","message.button.提交","$t('message.button.提交')"
"src/pages/setting/devise/list.vue","158","title","预览","预览","message.title.预览","$t('message.title.预览')"
"src/pages/setting/devise/list.vue","163","text","公众号二维码","公众号二维码","message.text.公众号二维码","$t('message.text.公众号二维码')"
"src/pages/setting/devise/list.vue","169","text","小程序二维码","小程序二维码","message.text.小程序二维码","$t('message.text.小程序二维码')"
"src/pages/setting/devise/list.vue","202","text","商城首页","商城首页","message.text.商城首页","$t('message.text.商城首页')"
"src/pages/setting/devise/list.vue","206","text","商品分类","商品分类","message.text.商品分类","$t('message.text.商品分类')"
"src/pages/setting/devise/list.vue","210","text","个人中心","个人中心","message.text.个人中心","$t('message.text.个人中心')"
"src/pages/setting/devise/list.vue","235","text","请输入移动端链接","请输入移动端链接","message.text.请输入移动端链接","$t('message.text.请输入移动端链接')"
"src/pages/setting/devise/list.vue","262","text","只能上传","只能上传","message.text.只能上传","$t('message.text.只能上传')"
"src/pages/setting/devise/list.vue","262","text","文件","文件","message.text.文件","$t('message.text.文件')"
"src/pages/setting/devise/list.vue","275","text","文件上传失败","文件上传失败","message.text.文件上传失败","$t('message.text.文件上传失败')"
"src/pages/setting/devise/list.vue","285","text","设置下载文件的名称","设置下载文件的名称","message.text.设置下载文件的名称","$t('message.text.设置下载文件的名称')"
"src/pages/setting/devise/list.vue","287","text","模拟点击触发下载","模拟点击触发下载","message.text.模拟点击触发下载","$t('message.text.模拟点击触发下载')"
"src/pages/setting/devise/list.vue","288","text","清理","清理","message.text.清理","$t('message.text.清理')"
"src/pages/setting/devise/list.vue","298","text","首页","首页","message.text.首页","$t('message.text.首页')"
"src/pages/setting/devise/list.vue","334","text","复制预览链接成功","复制预览链接成功","message.text.复制预览链接成功","$t('message.text.复制预览链接成功')"
"src/pages/setting/devise/list.vue","337","text","复制预览链接失败","复制预览链接失败","message.text.复制预览链接失败","$t('message.text.复制预览链接失败')"
"src/pages/setting/devise/list.vue","344","text","需要转换为二维码的内容","需要转换为二维码的内容","message.text.需要转换为二维码的内容","$t('message.text.需要转换为二维码的内容')"
"src/pages/setting/devise/list.vue","391","text","删除此模板","删除此模板","message.text.删除此模板","$t('message.text.删除此模板')"
"src/pages/setting/devise/list.vue","425","text","请先设为首页在进行编辑","请先设为首页在进行编辑","message.text.请先设为首页在进行编辑","$t('message.text.请先设为首页在进行编辑')"
"src/pages/setting/devise/list.vue","448","text","删除","删除","message.text.删除","$t('message.text.删除')"
"src/pages/setting/devise/list.vue","467","text","提示","提示","message.text.提示","$t('message.text.提示')"
"src/pages/setting/devise/list.vue","468","text","是否把该模板设为首页","是否把该模板设为首页","message.text.是否把该模板设为首页","$t('message.text.是否把该模板设为首页')"
"src/pages/setting/devise/list.vue","470","text","取消","取消","message.text.取消","$t('message.text.取消')"
"src/pages/setting/devise/list.vue","471","text","确定","确定","message.text.确定","$t('message.text.确定')"
"src/pages/setting/devise/template.vue","5","button","返回","返回","message.button.返回","$t('message.button.返回')"
"src/pages/setting/devise/template.vue","7","text","页面设计","页面设计","message.text.页面设计","$t('message.text.页面设计')"
"src/pages/setting/devise/users.vue","13","text","用户名称用户名称","用户名称用户名称","message.text.用户名称用户名称","$t('message.text.用户名称用户名称')"
"src/pages/setting/devise/users.vue","15","text","绑定手机号","绑定手机号","message.text.绑定手机号","$t('message.text.绑定手机号')"
"src/pages/setting/devise/users.vue","30","text","我的余额","我的余额","message.text.我的余额","$t('message.text.我的余额')"
"src/pages/setting/devise/users.vue","34","text","当前积分","当前积分","message.text.当前积分","$t('message.text.当前积分')"
"src/pages/setting/devise/users.vue","38","text","优惠券","优惠券","message.text.优惠券","$t('message.text.优惠券')"
"src/pages/setting/devise/users.vue","42","text","会员到期","会员到期","message.text.会员到期","$t('message.text.会员到期')"
"src/pages/setting/devise/users.vue","43","text","立即续费","立即续费","message.text.立即续费","$t('message.text.立即续费')"
"src/pages/setting/devise/users.vue","46","text","开通会员","开通会员","message.text.开通会员","$t('message.text.开通会员')"
"src/pages/setting/devise/users.vue","47","text","会员可享多项权益","会员可享多项权益","message.text.会员可享多项权益","$t('message.text.会员可享多项权益')"
"src/pages/setting/devise/users.vue","52","text","会员可享多项权益","会员可享多项权益","message.text.会员可享多项权益","$t('message.text.会员可享多项权益')"
"src/pages/setting/devise/users.vue","53","text","会员剩余","会员剩余","message.text.会员剩余","$t('message.text.会员剩余')"
"src/pages/setting/devise/users.vue","53","text","天","天","message.text.天","$t('message.text.天')"
"src/pages/setting/devise/users.vue","55","text","立即续费","立即续费","message.text.立即续费","$t('message.text.立即续费')"
"src/pages/setting/devise/users.vue","59","text","订单中心","订单中心","message.text.订单中心","$t('message.text.订单中心')"
"src/pages/setting/devise/users.vue","60","text","查看全部","查看全部","message.text.查看全部","$t('message.text.查看全部')"
"src/pages/setting/devise/users.vue","65","text","待付款","待付款","message.text.待付款","$t('message.text.待付款')"
"src/pages/setting/devise/users.vue","69","text","待发货","待发货","message.text.待发货","$t('message.text.待发货')"
"src/pages/setting/devise/users.vue","73","text","待收货","待收货","message.text.待收货","$t('message.text.待收货')"
"src/pages/setting/devise/users.vue","77","text","待评价","待评价","message.text.待评价","$t('message.text.待评价')"
"src/pages/setting/devise/users.vue","81","text","售后","售后","message.text.售后","$t('message.text.售后')"
"src/pages/setting/devise/users.vue","81","text","退款","退款","message.text.退款","$t('message.text.退款')"
"src/pages/setting/devise/users.vue","92","text","暂无广告数据","暂无广告数据","message.text.暂无广告数据","$t('message.text.暂无广告数据')"
"src/pages/setting/devise/users.vue","101","text","我的服务","我的服务","message.text.我的服务","$t('message.text.我的服务')"
"src/pages/setting/devise/users.vue","109","text","服务名称","服务名称","message.text.服务名称","$t('message.text.服务名称')"
"src/pages/setting/devise/users.vue","116","text","服务名称","服务名称","message.text.服务名称","$t('message.text.服务名称')"
"src/pages/setting/devise/users.vue","128","text","商家管理","商家管理","message.text.商家管理","$t('message.text.商家管理')"
"src/pages/setting/devise/users.vue","142","text","服务名称","服务名称","message.text.服务名称","$t('message.text.服务名称')"
"src/pages/setting/devise/users.vue","149","text","页面设置","页面设置","message.text.页面设置","$t('message.text.页面设置')"
"src/pages/setting/devise/users.vue","151","text","页面风格","页面风格","message.text.页面风格","$t('message.text.页面风格')"
"src/pages/setting/devise/users.vue","155","text","样式","样式","message.text.样式","$t('message.text.样式')"
"src/pages/setting/devise/users.vue","158","text","样式","样式","message.text.样式","$t('message.text.样式')"
"src/pages/setting/devise/users.vue","161","text","样式","样式","message.text.样式","$t('message.text.样式')"
"src/pages/setting/devise/users.vue","167","text","订单中心","订单中心","message.text.订单中心","$t('message.text.订单中心')"
"src/pages/setting/devise/users.vue","171","text","样式","样式","message.text.样式","$t('message.text.样式')"
"src/pages/setting/devise/users.vue","174","text","样式","样式","message.text.样式","$t('message.text.样式')"
"src/pages/setting/devise/users.vue","177","text","样式","样式","message.text.样式","$t('message.text.样式')"
"src/pages/setting/devise/users.vue","180","text","样式","样式","message.text.样式","$t('message.text.样式')"
"src/pages/setting/devise/users.vue","183","text","样式","样式","message.text.样式","$t('message.text.样式')"
"src/pages/setting/devise/users.vue","189","text","我的服务","我的服务","message.text.我的服务","$t('message.text.我的服务')"
"src/pages/setting/devise/users.vue","193","text","样式","样式","message.text.样式","$t('message.text.样式')"
"src/pages/setting/devise/users.vue","196","text","样式","样式","message.text.样式","$t('message.text.样式')"
"src/pages/setting/devise/users.vue","202","text","商家服务","商家服务","message.text.商家服务","$t('message.text.商家服务')"
"src/pages/setting/devise/users.vue","206","text","样式","样式","message.text.样式","$t('message.text.样式')"
"src/pages/setting/devise/users.vue","209","text","样式","样式","message.text.样式","$t('message.text.样式')"
"src/pages/setting/devise/users.vue","215","text","广告位","广告位","message.text.广告位","$t('message.text.广告位')"
"src/pages/setting/devise/users.vue","223","text","建议尺寸","建议尺寸","message.text.建议尺寸","$t('message.text.建议尺寸')"
"src/pages/setting/devise/users.vue","223","text","拖拽图片可调整图片显示顺序哦","拖拽图片可调整图片显示顺序哦","message.text.拖拽图片可调整图片显示顺序哦","$t('message.text.拖拽图片可调整图片显示顺序哦')"
"src/pages/setting/devise/users.vue","223","text","最多添加五张","最多添加五张","message.text.最多添加五张","$t('message.text.最多添加五张')"
"src/pages/setting/devise/users.vue","228","text","我的服务","我的服务","message.text.我的服务","$t('message.text.我的服务')"
"src/pages/setting/devise/users.vue","230","text","建议尺寸","建议尺寸","message.text.建议尺寸","$t('message.text.建议尺寸')"
"src/pages/setting/devise/users.vue","230","text","拖拽图片可调整图片显示顺序哦","拖拽图片可调整图片显示顺序哦","message.text.拖拽图片可调整图片显示顺序哦","$t('message.text.拖拽图片可调整图片显示顺序哦')"
"src/pages/setting/devise/users.vue","235","text","商家管理","商家管理","message.text.商家管理","$t('message.text.商家管理')"
"src/pages/setting/devise/users.vue","237","text","建议尺寸","建议尺寸","message.text.建议尺寸","$t('message.text.建议尺寸')"
"src/pages/setting/devise/users.vue","237","text","拖拽图片可调整图片显示顺序哦","拖拽图片可调整图片显示顺序哦","message.text.拖拽图片可调整图片显示顺序哦","$t('message.text.拖拽图片可调整图片显示顺序哦')"
"src/pages/setting/devise/users.vue","237","text","最多添加五张","最多添加五张","message.text.最多添加五张","$t('message.text.最多添加五张')"
"src/pages/setting/devise/users.vue","412","text","客服接待","客服接待","message.text.客服接待","$t('message.text.客服接待')"
"src/pages/setting/devise/users.vue","444","text","定义滑块","定义滑块","message.text.定义滑块","$t('message.text.定义滑块')"
"src/pages/setting/devise/users.vue","444","text","内阴影","内阴影","message.text.内阴影","$t('message.text.内阴影')"
"src/pages/setting/devise/users.vue","444","text","圆角","圆角","message.text.圆角","$t('message.text.圆角')"
"src/pages/setting/devise/users.vue","449","text","对垂直流动条有效","对垂直流动条有效","message.text.对垂直流动条有效","$t('message.text.对垂直流动条有效')"
"src/pages/setting/devisePage/index.vue","3","title","页面设计","页面设计","message.title.页面设计","$t('message.title.页面设计')"
"src/pages/setting/devisePage/links.vue","5","text","地址","地址","message.text.地址","$t('message.text.地址')"
"src/pages/setting/devisePage/links.vue","7","text","参数","参数","message.text.参数","$t('message.text.参数')"
"src/pages/setting/devisePage/links.vue","12","text","例如","例如","message.text.例如","$t('message.text.例如')"
"src/pages/setting/devisePage/links.vue","15","text","复制","复制","message.text.复制","$t('message.text.复制')"
"src/pages/setting/devisePage/links.vue","16","button","复制","复制","message.button.复制","$t('message.button.复制')"
"src/pages/setting/devisePage/links.vue","31","text","商城首页","商城首页","message.text.商城首页","$t('message.text.商城首页')"
"src/pages/setting/devisePage/links.vue","37","text","商城首页","商城首页","message.text.商城首页","$t('message.text.商城首页')"
"src/pages/setting/devisePage/links.vue","55","text","复制成功","复制成功","message.text.复制成功","$t('message.text.复制成功')"
"src/pages/setting/devisePage/links.vue","67","text","复制成功","复制成功","message.text.复制成功","$t('message.text.复制成功')"
"src/pages/setting/devisePage/links.vue","70","text","复制失败","复制失败","message.text.复制失败","$t('message.text.复制失败')"
"src/pages/setting/devisePage/links.vue","90","text","滚动条整体样式","滚动条整体样式","message.text.滚动条整体样式","$t('message.text.滚动条整体样式')"
"src/pages/setting/devisePage/links.vue","91","text","高宽分别对应横竖滚动条的尺寸","高宽分别对应横竖滚动条的尺寸","message.text.高宽分别对应横竖滚动条的尺寸","$t('message.text.高宽分别对应横竖滚动条的尺寸')"
"src/pages/setting/devisePage/links.vue","95","text","滚动条里面小方块","滚动条里面小方块","message.text.滚动条里面小方块","$t('message.text.滚动条里面小方块')"
"src/pages/setting/devisePage/links.vue","101","text","滚动条里面轨道","滚动条里面轨道","message.text.滚动条里面轨道","$t('message.text.滚动条里面轨道')"
"src/pages/setting/devisePage/list.vue","6","button","添加模板","添加模板","message.button.添加模板","$t('message.button.添加模板')"
"src/pages/setting/devisePage/list.vue","15","text","暂无数据","暂无数据","message.text.暂无数据","$t('message.text.暂无数据')"
"src/pages/setting/devisePage/list.vue","16","text","暂无筛选结果","暂无筛选结果","message.text.暂无筛选结果","$t('message.text.暂无筛选结果')"
"src/pages/setting/devisePage/list.vue","18","label","页面","页面","message.label.页面","$t('message.label.页面')"
"src/pages/setting/devisePage/list.vue","23","label","页面名称","页面名称","message.label.页面名称","$t('message.label.页面名称')"
"src/pages/setting/devisePage/list.vue","28","label","页面类型","页面类型","message.label.页面类型","$t('message.label.页面类型')"
"src/pages/setting/devisePage/list.vue","33","label","添加时间","添加时间","message.label.添加时间","$t('message.label.添加时间')"
"src/pages/setting/devisePage/list.vue","38","label","更新时间","更新时间","message.label.更新时间","$t('message.label.更新时间')"
"src/pages/setting/devisePage/list.vue","43","label","操作","操作","message.label.操作","$t('message.label.操作')"
"src/pages/setting/devisePage/list.vue","46","button","设为首页","设为首页","message.button.设为首页","$t('message.button.设为首页')"
"src/pages/setting/devisePage/list.vue","50","button","编辑","编辑","message.button.编辑","$t('message.button.编辑')"
"src/pages/setting/devisePage/list.vue","55","text","更多","更多","message.text.更多","$t('message.text.更多')"
"src/pages/setting/devisePage/list.vue","57","text","设置默认数据","设置默认数据","message.text.设置默认数据","$t('message.text.设置默认数据')"
"src/pages/setting/devisePage/list.vue","58","text","恢复默认数据","恢复默认数据","message.text.恢复默认数据","$t('message.text.恢复默认数据')"
"src/pages/setting/devisePage/list.vue","59","text","删除模板","删除模板","message.text.删除模板","$t('message.text.删除模板')"
"src/pages/setting/devisePage/list.vue","69","title","开发移动端链接","开发移动端链接","message.title.开发移动端链接","$t('message.title.开发移动端链接')"
"src/pages/setting/devisePage/list.vue","87","label","开发移动端链接","开发移动端链接","message.label.开发移动端链接","$t('message.label.开发移动端链接')"
"src/pages/setting/devisePage/list.vue","97","button","取消","取消","message.button.取消","$t('message.button.取消')"
"src/pages/setting/devisePage/list.vue","98","button","提交","提交","message.button.提交","$t('message.button.提交')"
"src/pages/setting/devisePage/list.vue","127","text","请输入移动端链接","请输入移动端链接","message.text.请输入移动端链接","$t('message.text.请输入移动端链接')"
"src/pages/setting/devisePage/list.vue","161","text","删除此模板","删除此模板","message.text.删除此模板","$t('message.text.删除此模板')"
"src/pages/setting/freight/index.vue","124","text","物流公司名称","物流公司名称","message.text.物流公司名称","$t('message.text.物流公司名称')"
"src/pages/setting/freight/index.vue","129","text","编码","编码","message.text.编码","$t('message.text.编码')"
"src/pages/setting/freight/index.vue","134","text","排序","排序","message.text.排序","$t('message.text.排序')"
"src/pages/setting/freight/index.vue","140","text","是否显示","是否显示","message.text.是否显示","$t('message.text.是否显示')"
"src/pages/setting/freight/index.vue","145","text","操作","操作","message.text.操作","$t('message.text.操作')"
"src/pages/setting/link/index.vue","9","text","添加分类","添加分类","message.text.添加分类","$t('message.text.添加分类')"
"src/pages/setting/link/index.vue","39","text","新增分类","新增分类","message.text.新增分类","$t('message.text.新增分类')"
"src/pages/setting/link/index.vue","40","text","编辑分类","编辑分类","message.text.编辑分类","$t('message.text.编辑分类')"
"src/pages/setting/link/index.vue","41","text","删除","删除","message.text.删除","$t('message.text.删除')"
"src/pages/setting/link/index.vue","53","button","添加链接","添加链接","message.button.添加链接","$t('message.button.添加链接')"
"src/pages/setting/link/index.vue","60","text","暂无数据","暂无数据","message.text.暂无数据","$t('message.text.暂无数据')"
"src/pages/setting/link/index.vue","61","text","暂无筛选结果","暂无筛选结果","message.text.暂无筛选结果","$t('message.text.暂无筛选结果')"
"src/pages/setting/link/index.vue","68","label","名称","名称","message.label.名称","$t('message.label.名称')"
"src/pages/setting/link/index.vue","73","label","链接","链接","message.label.链接","$t('message.label.链接')"
"src/pages/setting/link/index.vue","75","text","点击复制","点击复制","message.text.点击复制","$t('message.text.点击复制')"
"src/pages/setting/link/index.vue","80","label","小程序链接","小程序链接","message.label.小程序链接","$t('message.label.小程序链接')"
"src/pages/setting/link/index.vue","82","text","点击复制","点击复制","message.text.点击复制","$t('message.text.点击复制')"
"src/pages/setting/link/index.vue","87","label","添加时间","添加时间","message.label.添加时间","$t('message.label.添加时间')"
"src/pages/setting/link/index.vue","92","label","操作","操作","message.label.操作","$t('message.label.操作')"
"src/pages/setting/link/index.vue","94","button","编辑","编辑","message.button.编辑","$t('message.button.编辑')"
"src/pages/setting/link/index.vue","96","button","删除链接","删除链接","message.button.删除链接","$t('message.button.删除链接')"
"src/pages/setting/link/index.vue","96","button","删除","删除","message.button.删除","$t('message.button.删除')"
"src/pages/setting/link/index.vue","113","title","链接","链接","message.title.链接","$t('message.title.链接')"
"src/pages/setting/link/index.vue","120","label","名称","名称","message.label.名称","$t('message.label.名称')"
"src/pages/setting/link/index.vue","121","placeholder","请输入名称","请输入名称","message.placeholder.请输入名称","$t('message.placeholder.请输入名称')"
"src/pages/setting/link/index.vue","123","label","跳转链接","跳转链接","message.label.跳转链接","$t('message.label.跳转链接')"
"src/pages/setting/link/index.vue","124","placeholder","请输入跳转链接","请输入跳转链接","message.placeholder.请输入跳转链接","$t('message.placeholder.请输入跳转链接')"
"src/pages/setting/link/index.vue","126","label","排序","排序","message.label.排序","$t('message.label.排序')"
"src/pages/setting/link/index.vue","127","placeholder","请输入排序","请输入排序","message.placeholder.请输入排序","$t('message.placeholder.请输入排序')"
"src/pages/setting/link/index.vue","129","label","是否开启","是否开启","message.label.是否开启","$t('message.label.是否开启')"
"src/pages/setting/link/index.vue","134","button","取","取","message.button.取","$t('message.button.取')"
"src/pages/setting/link/index.vue","134","button","消","消","message.button.消","$t('message.button.消')"
"src/pages/setting/link/index.vue","135","button","确","确","message.button.确","$t('message.button.确')"
"src/pages/setting/link/index.vue","135","button","定","定","message.button.定","$t('message.button.定')"
"src/pages/setting/link/index.vue","186","text","复制成功","复制成功","message.text.复制成功","$t('message.text.复制成功')"
"src/pages/setting/link/index.vue","189","text","复制失败","复制失败","message.text.复制失败","$t('message.text.复制失败')"
"src/pages/setting/link/index.vue","232","text","分类","分类","message.text.分类","$t('message.text.分类')"
"src/pages/setting/link/index.vue","240","text","删除选中图片","删除选中图片","message.text.删除选中图片","$t('message.text.删除选中图片')"
"src/pages/setting/link/index.vue","261","text","删除选中图片","删除选中图片","message.text.删除选中图片","$t('message.text.删除选中图片')"
"src/pages/setting/link/index.vue","327","text","删除","删除","message.text.删除","$t('message.text.删除')"
"src/pages/setting/link/index.vue","327","text","分类","分类","message.text.分类","$t('message.text.分类')"
"src/pages/setting/link/index.vue","593","text","设置溢出滚动","设置溢出滚动","message.text.设置溢出滚动","$t('message.text.设置溢出滚动')"
"src/pages/setting/link/index.vue","596","text","隐藏滚动条","隐藏滚动条","message.text.隐藏滚动条","$t('message.text.隐藏滚动条')"
"src/pages/setting/membershipLevel/index.vue","13","label","是否显示","是否显示","message.label.是否显示","$t('message.label.是否显示')"
"src/pages/setting/membershipLevel/index.vue","15","label","全部","全部","message.label.全部","$t('message.label.全部')"
"src/pages/setting/membershipLevel/index.vue","16","label","显示","显示","message.label.显示","$t('message.label.显示')"
"src/pages/setting/membershipLevel/index.vue","17","label","不显示","不显示","message.label.不显示","$t('message.label.不显示')"
"src/pages/setting/membershipLevel/index.vue","20","label","等级名称","等级名称","message.label.等级名称","$t('message.label.等级名称')"
"src/pages/setting/membershipLevel/index.vue","23","placeholder","请输入等级名称","请输入等级名称","message.placeholder.请输入等级名称","$t('message.placeholder.请输入等级名称')"
"src/pages/setting/membershipLevel/index.vue","29","button","查询","查询","message.button.查询","$t('message.button.查询')"
"src/pages/setting/membershipLevel/index.vue","35","button","添加等级","添加等级","message.button.添加等级","$t('message.button.添加等级')"
"src/pages/setting/membershipLevel/index.vue","42","text","暂无数据","暂无数据","message.text.暂无数据","$t('message.text.暂无数据')"
"src/pages/setting/membershipLevel/index.vue","43","text","暂无筛选结果","暂无筛选结果","message.text.暂无筛选结果","$t('message.text.暂无筛选结果')"
"src/pages/setting/membershipLevel/index.vue","50","label","商品图片","商品图片","message.label.商品图片","$t('message.label.商品图片')"
"src/pages/setting/membershipLevel/index.vue","57","label","名称","名称","message.label.名称","$t('message.label.名称')"
"src/pages/setting/membershipLevel/index.vue","62","label","等级","等级","message.label.等级","$t('message.label.等级')"
"src/pages/setting/membershipLevel/index.vue","67","label","一级分佣比例","一级分佣比例","message.label.一级分佣比例","$t('message.label.一级分佣比例')"
"src/pages/setting/membershipLevel/index.vue","78","label","二级分佣比例","二级分佣比例","message.label.二级分佣比例","$t('message.label.二级分佣比例')"
"src/pages/setting/membershipLevel/index.vue","89","label","任务总数","任务总数","message.label.任务总数","$t('message.label.任务总数')"
"src/pages/setting/membershipLevel/index.vue","94","label","需完成数量","需完成数量","message.label.需完成数量","$t('message.label.需完成数量')"
"src/pages/setting/membershipLevel/index.vue","99","label","一级上浮比例","一级上浮比例","message.label.一级上浮比例","$t('message.label.一级上浮比例')"
"src/pages/setting/membershipLevel/index.vue","104","label","一级分佣比例","一级分佣比例","message.label.一级分佣比例","$t('message.label.一级分佣比例')"
"src/pages/setting/membershipLevel/index.vue","104","label","上浮后","上浮后","message.label.上浮后","$t('message.label.上浮后')"
"src/pages/setting/membershipLevel/index.vue","109","label","二级上浮比例","二级上浮比例","message.label.二级上浮比例","$t('message.label.二级上浮比例')"
"src/pages/setting/membershipLevel/index.vue","114","label","二级分佣比例","二级分佣比例","message.label.二级分佣比例","$t('message.label.二级分佣比例')"
"src/pages/setting/membershipLevel/index.vue","114","label","上浮后","上浮后","message.label.上浮后","$t('message.label.上浮后')"
"src/pages/setting/membershipLevel/index.vue","119","label","是否显示","是否显示","message.label.是否显示","$t('message.label.是否显示')"
"src/pages/setting/membershipLevel/index.vue","129","text","显示","显示","message.text.显示","$t('message.text.显示')"
"src/pages/setting/membershipLevel/index.vue","130","text","隐藏","隐藏","message.text.隐藏","$t('message.text.隐藏')"
"src/pages/setting/membershipLevel/index.vue","135","label","操作","操作","message.label.操作","$t('message.label.操作')"
"src/pages/setting/membershipLevel/index.vue","137","button","等级任务","等级任务","message.button.等级任务","$t('message.button.等级任务')"
"src/pages/setting/membershipLevel/index.vue","139","button","编辑","编辑","message.button.编辑","$t('message.button.编辑')"
"src/pages/setting/membershipLevel/index.vue","139","button","编辑","编辑","message.button.编辑","$t('message.button.编辑')"
"src/pages/setting/membershipLevel/index.vue","141","button","删除这条信息","删除这条信息","message.button.删除这条信息","$t('message.button.删除这条信息')"
"src/pages/setting/membershipLevel/index.vue","141","button","删除","删除","message.button.删除","$t('message.button.删除')"
"src/pages/setting/membershipLevel/index.vue","156","title","添加任务","添加任务","message.title.添加任务","$t('message.title.添加任务')"
"src/pages/setting/membershipLevel/index.vue","158","label","是否显示","是否显示","message.label.是否显示","$t('message.label.是否显示')"
"src/pages/setting/membershipLevel/index.vue","160","label","显示","显示","message.label.显示","$t('message.label.显示')"
"src/pages/setting/membershipLevel/index.vue","161","label","不显示","不显示","message.label.不显示","$t('message.label.不显示')"
"src/pages/setting/membershipLevel/index.vue","164","label","任务名称","任务名称","message.label.任务名称","$t('message.label.任务名称')"
"src/pages/setting/membershipLevel/index.vue","165","placeholder","请输入任务名称","请输入任务名称","message.placeholder.请输入任务名称","$t('message.placeholder.请输入任务名称')"
"src/pages/setting/membershipLevel/index.vue","168","button","搜索","搜索","message.button.搜索","$t('message.button.搜索')"
"src/pages/setting/membershipLevel/index.vue","173","button","添加等级任务","添加等级任务","message.button.添加等级任务","$t('message.button.添加等级任务')"
"src/pages/setting/membershipLevel/index.vue","174","button","设置完成数量","设置完成数量","message.button.设置完成数量","$t('message.button.设置完成数量')"
